; Sample Rate 44100
; Channels 1
0 2.90184e-05 
2.26757e-05 -3.19396e-05 
4.53515e-05 1.53918e-07 
6.80272e-05 8.72077e-05 
9.07029e-05 -8.613e-06 
0.000113379 0.00010792 
0.000136054 -4.84023e-05 
0.00015873 7.16563e-05 
0.000181406 -5.22843e-05 
0.000204082 9.70711e-05 
0.000226757 -2.95214e-05 
0.000249433 3.02711e-05 
0.000272109 8.41871e-05 
0.000294785 -1.25625e-05 
0.00031746 0.000132168 
0.000340136 -8.58313e-05 
0.000362812 6.5697e-05 
0.000385488 -2.9761e-05 
0.000408163 -2.88717e-05 
0.000430839 8.81453e-05 
0.000453515 -9.60662e-06 
0.00047619 1.81296e-05 
0.000498866 0.000101157 
0.000521542 -2.73901e-05 
0.000544218 3.0625e-05 
0.000566893 2.48955e-05 
0.000589569 -3.84419e-05 
0.000612245 4.95682e-05 
0.000634921 -4.52059e-05 
0.000657596 1.44131e-05 
0.000680272 -7.68431e-05 
0.000702948 7.31645e-05 
0.000725624 -0.00011076 
0.000748299 4.268e-05 
0.000770975 7.09811e-06 
0.000793651 -5.41264e-05 
0.000816327 9.39067e-05 
0.000839002 -3.38662e-05 
0.000861678 -3.31566e-05 
0.000884354 2.56818e-05 
0.000907029 -6.63345e-05 
0.000929705 2.48983e-05 
0.000952381 -8.80608e-06 
0.000975057 -1.02194e-05 
0.000997732 4.65887e-05 
0.00102041 -0.000105401 
0.00104308 1.88499e-05 
0.00106576 -4.30083e-05 
0.00108844 -1.16754e-05 
0.00111111 4.57294e-05 
0.00113379 -0.000105717 
0.00115646 -9.99117e-06 
0.00117914 -0.00012652 
0.00120181 2.98953e-05 
0.00122449 -0.000119008 
0.00124717 8.09952e-06 
0.00126984 -5.1124e-05 
0.00129252 1.16486e-05 
0.00131519 -0.000105761 
0.00133787 2.0739e-05 
0.00136054 -9.71314e-05 
0.00138322 5.79291e-05 
0.0014059 -0.000150371 
0.00142857 0.00015533 
0.00145125 -0.000149384 
0.00147392 0.000185212 
0.0014966 -0.000122539 
0.00151927 9.31085e-05 
0.00154195 -0.000147637 
0.00156463 7.06793e-05 
0.0015873 -0.000138526 
0.00160998 5.02259e-05 
0.00163265 -6.95378e-05 
0.00165533 5.46592e-05 
0.001678 -6.54575e-05 
0.00170068 8.74189e-05 
0.00172336 -6.49618e-05 
0.00174603 8.77586e-05 
0.00176871 -3.57464e-05 
0.00179138 0.000113923 
0.00181406 -4.14855e-05 
0.00183673 5.03473e-05 
0.00185941 -1.19559e-05 
0.00188209 4.7843e-05 
0.00190476 -4.34119e-05 
0.00192744 4.83987e-05 
0.00195011 -4.29336e-05 
0.00197279 0.000106841 
0.00199546 -7.74555e-05 
0.00201814 0.000104504 
0.00204082 6.53927e-05 
0.00206349 -5.73417e-05 
0.00208617 0.000180184 
0.00210884 -4.12002e-05 
0.00213152 1.99969e-05 
0.0021542 0.000133269 
0.00217687 -5.51416e-05 
0.00219955 0.000122991 
0.00222222 2.22929e-05 
0.0022449 1.81927e-05 
0.00226757 7.24343e-05 
0.00229025 -2.39641e-05 
0.00231293 9.21203e-05 
0.0023356 -3.55123e-05 
0.00235828 5.23871e-05 
0.00238095 -1.34824e-05 
0.00240363 -4.39556e-05 
0.0024263 4.47774e-05 
0.00244898 -7.83384e-05 
0.00247166 7.18886e-05 
0.00249433 -5.37943e-05 
0.00251701 6.49747e-05 
0.00253968 -2.06284e-06 
0.00256236 5.34078e-05 
0.00258503 -4.17876e-05 
0.00260771 1.7434e-05 
0.00263039 -4.51777e-05 
0.00265306 4.35211e-05 
0.00267574 -5.06011e-05 
0.00269841 3.86517e-05 
0.00272109 -5.49461e-05 
0.00274376 3.48018e-05 
0.00276644 -2.93114e-05 
0.00278912 -2.91019e-05 
0.00281179 5.82832e-05 
0.00283447 -9.51349e-05 
0.00285714 -3.02617e-05 
0.00287982 2.85403e-05 
0.00290249 -9.25412e-05 
0.00292517 5.95938e-05 
0.00294785 -9.3323e-05 
0.00297052 5.90497e-05 
0.0029932 -6.59427e-06 
0.00301587 -3.68969e-05 
0.00303855 -6.08051e-06 
0.00306122 -9.42616e-05 
0.0030839 2.95922e-05 
0.00310658 -9.07137e-05 
0.00312925 -8.29782e-05 
0.00315193 4.04902e-05 
0.0031746 -5.11984e-05 
0.00319728 -4.67975e-05 
0.00321995 1.54444e-05 
0.00324263 -7.34452e-05 
0.00326531 7.86858e-05 
0.00328798 -7.43268e-05 
0.00331066 4.88493e-05 
0.00333333 1.48927e-05 
0.00335601 -7.39182e-05 
0.00337868 2.02495e-05 
0.00340136 -3.97973e-05 
0.00342404 -3.58604e-05 
0.00344671 5.49276e-05 
0.00346939 -8.34249e-06 
0.00349206 2.15465e-05 
0.00351474 -3.85882e-05 
0.00353741 8.13368e-05 
0.00356009 -1.37528e-05 
0.00358277 4.54289e-05 
0.00360544 6.97011e-05 
0.00362812 6.22921e-05 
0.00365079 2.62739e-05 
0.00367347 -6.41929e-06 
0.00369615 -6.92989e-06 
0.00371882 2.16603e-05 
0.0037415 1.83875e-05 
0.00376417 -7.17156e-05 
0.00378685 7.93099e-05 
0.00380952 -0.000103724 
0.0038322 7.95057e-05 
0.00385488 -0.000132448 
0.00387755 -4.24684e-06 
0.00390023 -0.000207514 
0.0039229 4.49777e-05 
0.00394558 -0.000133203 
0.00396825 -3.24994e-05 
0.00399093 -0.0001154 
0.00401361 -7.37246e-05 
0.00403628 -3.56873e-05 
0.00405896 -5.91598e-05 
0.00408163 -5.10786e-05 
0.00410431 1.45115e-05 
0.00412698 -4.23279e-05 
0.00414966 5.15763e-05 
0.00417234 -9.59151e-05 
0.00419501 9.0394e-05 
0.00421769 -8.98093e-05 
0.00424036 0.00012493 
0.00426304 -2.97342e-05 
0.00428571 6.27146e-05 
0.00430839 -2.81097e-05 
